epoch,train_loss,valid_loss,accuracy
1,0.431824,0.396672,0.818028
2,0.385130,0.400498,0.815878
3,0.371911,0.401326,0.830927
4,0.365369,0.371492,0.820946
5,0.359478,0.357503,0.832924
6,0.357372,0.359398,0.830927
7,0.349855,0.353137,0.837070
8,0.350177,0.358234,0.833845
9,0.342030,0.354949,0.835227
10,0.340272,0.353042,0.834767
