epoch,train_loss,valid_loss,accuracy
1,0.436197,0.385832,0.826961
2,0.388672,0.375986,0.816981
3,0.380686,0.346942,0.837402
4,0.369715,0.357683,0.827883
5,0.365872,0.351638,0.840934
6,0.365544,0.351098,0.840626
7,0.356891,0.347513,0.840166
8,0.350114,0.346429,0.842315
9,0.346029,0.342567,0.844772
10,0.347067,0.342520,0.844618
