epoch,train_loss,valid_loss,accuracy
1,0.509500,0.374183,0.829545
2,0.386453,0.360123,0.832924
3,0.374691,0.370221,0.829238
4,0.369863,0.359260,0.836609
5,0.364297,0.359558,0.832770
6,0.360025,0.356097,0.835381
7,0.354103,0.356706,0.834152
8,0.352228,0.354934,0.837070
9,0.351672,0.352926,0.839220
10,0.349697,0.352779,0.839681
