epoch,train_loss,valid_loss,accuracy
1,0.548587,0.391804,0.818182
2,0.407527,0.368863,0.831081
3,0.385574,0.363115,0.832310
4,0.377237,0.360039,0.832463
5,0.371728,0.359427,0.832310
6,0.370993,0.359072,0.835995
7,0.367929,0.356014,0.835995
8,0.362064,0.353995,0.837070
9,0.358927,0.354041,0.837684
10,0.358804,0.353931,0.837531
