epoch,train_loss,valid_loss,accuracy
1,0.445498,0.379391,0.816493
2,0.391976,0.389133,0.821867
3,0.378775,0.383351,0.810043
4,0.367087,0.377754,0.832463
5,0.361703,0.386041,0.816800
6,0.358506,0.358493,0.832310
7,0.352905,0.364129,0.835688
8,0.348328,0.354521,0.837377
9,0.339301,0.355414,0.836609
10,0.340798,0.353133,0.837991
