epoch,train_loss,valid_loss,accuracy
1,0.516772,0.374323,0.828471
2,0.397862,0.356751,0.833845
3,0.380864,0.350351,0.836149
4,0.370920,0.355789,0.829853
5,0.367603,0.347303,0.835995
6,0.363625,0.345657,0.836916
7,0.361000,0.344112,0.834459
8,0.357963,0.343857,0.836456
9,0.354151,0.342831,0.839988
10,0.351557,0.342580,0.839681
